,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
8,2010,Cardano,ADA,cardano,1524,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35334514487.46726,44994495302.31451,False,,9,,,,2025-05-27T17:16:00.000Z,0.7711822132842321,677196553.235274,-1.9978,0.45096894,1.45199556,4.83839229,10.57397703,11.15201213,14.88859346,27249349087.76877,0.783,34703199597.79,,2025-05-27T17:16:00.000Z,,,,,,2025-05-27 19:17:01.813090
9,1958,TRON,TRX,tron,1180,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94873221137.98709,94873141208.10585,True,,10,,,,2025-05-27T17:16:00.000Z,0.2754833994570644,575647200.469486,22.2849,0.45183651,1.26363762,0.71668168,10.55993328,18.64847728,21.6227248,26135997476.534504,0.7518,26135975457.18,,2025-05-27T17:16:00.000Z,,,,,,2025-05-27 19:17:01.813090
10,32196,Hyperliquid,HYPE,hyperliquid,87,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem']",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12729898077.73275,,2025-05-27T17:16:00.000Z,38.12126058540953,347946681.8142336,-18.8262,1.09520314,-0.67977508,46.13347382,113.8533072,180.47738212,89.86356642,12729763166.59154,0.3661,38121260585.41,,2025-05-27T17:16:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-05-27 19:17:01.813090
11,20947,Sui,SUI,sui,666,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem']",10000000000.0,3338327017.9116654,10000000000.0,False,,12,3338327017.9116654,12225712327.956135,,2025-05-27T17:16:00.000Z,3.6622272959957325,1154833068.184791,31.261,-0.3223222,4.66823047,-5.82353836,2.1320302,45.54517173,23.45505967,12225712327.956135,0.3516,36622272959.96,,2025-05-27T17:16:00.000Z,,,,,,2025-05-27 19:17:01.813090
12,1975,Chainlink,LINK,chainlink,2015,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,13,,,,2025-05-27T17:16:00.000Z,16.01642602567236,362146548.85959095,11.7234,0.28391886,2.85411419,2.91084755,10.29626008,13.94187019,3.7508,10524393068.228552,0.3022,16016426025.67,,2025-05-27T17:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-27 19:17:01.813090
13,5805,Avalanche,AVAX,avalanche,916,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,421152926.1483426,456155626.1483426,False,,14,,,,2025-05-27T17:16:00.000Z,23.56720348873031,383659673.77303475,10.5742,0.78853723,1.60988187,6.02540532,7.90439437,18.7115356,5.79204638,9925396710.412199,0.2855,16868195707.47,,2025-05-27T17:16:00.000Z,,,,,,2025-05-27 19:17:01.813090
14,512,Stellar,XLM,stellar,708,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets', '2017-2018-alt-season', 'made-in-america']",50001806812.0,31115809392.085503,50001786892.81785,False,,15,,,,2025-05-27T17:16:00.000Z,0.29011734420795715,170886550.76699373,20.8694,0.20919743,1.59790483,2.39093887,2.44044582,7.07017189,-0.89172346,9027235983.712856,0.2596,14506391397.9,,2025-05-27T17:16:00.000Z,,,,,,2025-05-27 19:17:01.813090
0,1,Bitcoin,BTC,bitcoin,12193,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem']",21000000.0,19870703.0,19870703.0,False,,1,,,,2025-05-27T17:17:00.000Z,110190.96195171821,54479412206.713295,19.0303,-0.0842746,0.63546895,3.88424923,17.02434899,31.6407209,26.46871147,2189571878226.893,62.9728,2314010200986.08,,2025-05-27T17:17:00.000Z,,,,,,2025-05-27 19:18:02.136268
1,1027,Ethereum,ETH,ethereum,10313,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem']",,120725747.86194856,120725747.86194856,True,,2,,,,2025-05-27T17:16:00.000Z,2691.03284657258,23652461703.57478,58.6501,0.54896573,5.6356007,7.93438998,49.42312349,43.94978069,12.29381662,324876952923.543,9.3446,324876952923.54,,2025-05-27T17:16:00.000Z,,,,,,2025-05-27 19:18:02.136268
2,825,Tether USDt,USDT,tether,129823,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,152755320500.2985,156004270711.96384,True,,3,,,,2025-05-27T17:16:00.000Z,1.0001240680949948,83439151518.93356,23.6617,-0.01172255,-0.00761342,-0.01784785,-0.02165035,0.07587741,0.12360145,152774272561.91327,4.3938,156023625864.64,,2025-05-27T17:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-27 19:18:02.136268
3,52,XRP,XRP,xrp,1615,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58686007292.0,99986107098.0,False,,4,,,,2025-05-27T17:17:00.000Z,2.3437621738102954,2322520478.1675596,14.2606,0.25770471,1.41933213,-0.21576014,4.70434294,8.15258188,3.65166208,137546044022.94476,3.9563,234376217381.03,,2025-05-27T17:17:00.000Z,,,,,,2025-05-27 19:18:02.136268
4,1839,BNB,BNB,bnb,2550,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140887963.92000002,140887963.92000002,False,,5,,,,2025-05-27T17:17:00.000Z,692.7401454458112,1945178345.5651581,22.125,-0.10049961,2.74017392,7.05183477,15.25516266,11.39410022,12.26139112,97598748617.50502,2.8073,97598748617.51,,2025-05-27T17:17:00.000Z,,,,,,2025-05-27 19:18:02.136268
5,5426,Solana,SOL,solana,926,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,520404077.2033777,601680079.5225035,True,,6,,,,2025-05-27T17:17:00.000Z,178.53170391497198,3557002145.7410913,19.0696,0.34398553,1.47040839,6.83718188,19.76723301,37.67217325,30.15543059,92908626627.41765,2.6698,107418969808.85,,2025-05-27T17:17:00.000Z,,,,,,2025-05-27 19:18:02.136268
6,3408,USDC,USDC,usd-coin,28254,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,61489622190.3465,61489622190.3465,False,,7,,,,2025-05-27T17:17:00.000Z,0.9997839067868688,11908373647.560696,10.7436,0.01686346,-0.00291895,0.04177866,-0.0228572,-0.00680057,-0.00581831,61476334700.31316,1.7681,61476334700.31,,2025-05-27T17:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-27 19:18:02.136268
7,74,Dogecoin,DOGE,dogecoin,1229,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149439276383.70526,149439276383.70526,True,,8,,,,2025-05-27T17:17:00.000Z,0.22948950515260536,1323699964.7406576,4.1603,0.72950898,2.07312128,3.55885883,27.63802569,27.18714329,11.45468595,34294745587.659943,0.9863,34294745587.66,,2025-05-27T17:17:00.000Z,,,,,,2025-05-27 19:18:02.136268
8,2010,Cardano,ADA,cardano,1524,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35334514487.46726,44994495302.31451,False,,9,,,,2025-05-27T17:17:00.000Z,0.7711619253607855,677398263.1889429,-1.9775,0.44153748,1.44990454,4.83287167,10.5451284,11.0672284,14.90654542,27248632223.843822,0.783,34702286641.24,,2025-05-27T17:17:00.000Z,,,,,,2025-05-27 19:18:02.136268
9,1958,TRON,TRX,tron,1180,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94873221137.98709,94873141208.10585,True,,10,,,,2025-05-27T17:16:00.000Z,0.2754833994570644,575647200.469486,22.2849,0.45183651,1.26363762,0.71668168,10.55993328,18.64847728,21.6227248,26135997476.534504,0.7518,26135975457.18,,2025-05-27T17:16:00.000Z,,,,,,2025-05-27 19:18:02.136268
10,32196,Hyperliquid,HYPE,hyperliquid,87,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem']",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12727966667.574865,,2025-05-27T17:17:00.000Z,38.11547673785031,347880133.70701677,-18.8482,1.10417161,-0.69130716,46.12060675,113.73607188,180.490755,89.75421447,12727831776.90269,0.3661,38115476737.85,,2025-05-27T17:17:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-05-27 19:18:02.136268
11,20947,Sui,SUI,sui,666,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem']",10000000000.0,3338327017.9116654,10000000000.0,False,,12,3338327017.9116654,12224204865.956068,,2025-05-27T17:17:00.000Z,3.6617757338833394,1155269871.637751,31.2955,-0.35413695,4.65668021,-5.85069381,2.14083281,45.44073007,23.604575,12224204865.956068,0.3516,36617757338.83,,2025-05-27T17:17:00.000Z,,,,,,2025-05-27 19:18:02.136268
12,1975,Chainlink,LINK,chainlink,2015,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,13,,,,2025-05-27T17:17:00.000Z,16.012883222109828,362335749.68986124,11.7729,0.25630858,2.83857276,2.87097973,10.25427278,13.83206517,3.75482797,10522065092.112291,0.3027,16012883222.11,,2025-05-27T17:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-27 19:18:02.136268
13,5805,Avalanche,AVAX,avalanche,916,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,421152926.1483426,456155626.1483426,False,,14,,,,2025-05-27T17:17:00.000Z,23.565789538430746,383777643.8180957,10.6081,0.74358888,1.60702518,6.01550078,7.90090246,18.64765514,5.77773971,9924801221.10611,0.2854,16867183674.36,,2025-05-27T17:17:00.000Z,,,,,,2025-05-27 19:18:02.136268
14,512,Stellar,XLM,stellar,708,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets', '2017-2018-alt-season', 'made-in-america']",50001806812.0,31115809392.085503,50001786892.81785,False,,15,,,,2025-05-27T17:17:00.000Z,0.2900938325134238,170933751.67824706,20.9031,0.20067497,1.59234263,2.37964834,2.37986661,6.82717093,-0.87825541,9026504398.307272,0.2596,14505215770.69,,2025-05-27T17:17:00.000Z,,,,,,2025-05-27 19:18:02.136268
0,1,Bitcoin,BTC,bitcoin,12193,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem']",21000000.0,19870703.0,19870703.0,False,,1,,,,2025-05-27T17:18:00.000Z,110205.9856924437,54444415828.96341,16.9502,-0.05956318,0.7822125,3.88298665,17.0691371,31.50871876,26.94295213,2189870410516.798,62.9814,2314325699541.32,,2025-05-27T17:18:00.000Z,,,,,,2025-05-27 19:19:02.474308
1,1027,Ethereum,ETH,ethereum,10313,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem']",,120725747.86194856,120725747.86194856,True,,2,,,,2025-05-27T17:18:00.000Z,2691.4067946532386,23643686698.390884,58.7455,0.44098049,5.83946742,8.00159069,49.50301669,43.54353311,12.32117011,324922098085.24207,9.3459,324922098085.24,,2025-05-27T17:18:00.000Z,,,,,,2025-05-27 19:19:02.474308
2,825,Tether USDt,USDT,tether,129824,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,152755320500.2985,156004270711.96384,True,,3,,,,2025-05-27T17:17:00.000Z,1.0004789894024193,82033048971.26959,21.638,0.02050932,0.01595709,0.0663842,0.01257708,0.12171397,0.16881448,152828488679.9813,4.3954,156078995104.37,,2025-05-27T17:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-27 19:19:02.474308
3,52,XRP,XRP,xrp,1615,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58686007292.0,99986107098.0,False,,4,,,,2025-05-27T17:18:00.000Z,2.3437748809952286,2322183502.6046224,14.2147,0.24146437,1.45350852,-0.21603214,4.70582546,7.89263677,3.82758254,137546789756.89243,3.9563,234377488099.52,,2025-05-27T17:18:00.000Z,,,,,,2025-05-27 19:19:02.474308
4,1839,BNB,BNB,bnb,2550,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140887963.92000002,140887963.92000002,False,,5,,,,2025-05-27T17:17:00.000Z,692.7401454458112,1945178345.5651581,22.125,-0.10049961,2.74017392,7.05183477,15.25516266,11.39410022,12.26139112,97598748617.50502,2.8073,97598748617.51,,2025-05-27T17:17:00.000Z,,,,,,2025-05-27 19:19:02.474308
5,5426,Solana,SOL,solana,926,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,520404077.2033777,601680079.5225035,True,,6,,,,2025-05-27T17:18:00.000Z,178.5747914260709,3557401312.0261173,19.094,0.29833451,1.54090345,6.79171565,19.76262322,37.57455542,30.25203137,92931049543.87007,2.6726,107444894705.95,,2025-05-27T17:18:00.000Z,,,,,,2025-05-27 19:19:02.474308
6,3408,USDC,USDC,usd-coin,28254,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,61489622190.3465,61489622190.3465,False,,7,,,,2025-05-27T17:18:00.000Z,0.999739572464937,11877446310.378754,10.6164,0.02011771,-0.01030862,-0.00689655,-0.01635887,-0.01063677,-0.06728488,61473608599.60751,1.768,61473608599.61,,2025-05-27T17:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-27 19:19:02.474308
7,74,Dogecoin,DOGE,dogecoin,1229,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149439276383.70526,149439276383.70526,True,,8,,,,2025-05-27T17:18:00.000Z,0.2295246372796613,1323608528.3323843,4.168,0.62181309,2.09667176,3.61564864,27.58465627,27.05667666,11.62643561,34299995707.305004,0.9865,34299995707.31,,2025-05-27T17:18:00.000Z,,,,,,2025-05-27 19:19:02.474308
8,2010,Cardano,ADA,cardano,1524,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35334514487.46726,44994495302.31451,False,,9,,,,2025-05-27T17:18:00.000Z,0.7712253161675652,677369596.370623,-1.9757,0.4364619,1.47131523,4.88786734,10.41371111,10.85597213,15.02235327,27250872107.22435,0.7837,34705139227.54,,2025-05-27T17:18:00.000Z,,,,,,2025-05-27 19:19:02.474308
9,1958,TRON,TRX,tron,1180,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94873221137.98709,94873141208.10585,True,,10,,,,2025-05-27T17:18:00.000Z,0.27548244878717093,575699703.482975,22.2209,0.44582187,1.27289697,0.69168352,10.55695632,18.66568057,21.62109201,26135907283.41947,0.7518,26135885264.14,,2025-05-27T17:18:00.000Z,,,,,,2025-05-27 19:19:02.474308
10,32196,Hyperliquid,HYPE,hyperliquid,87,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem']",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12729208688.798174,,2025-05-27T17:18:00.000Z,38.11919612463701,347880053.9027488,-18.8278,1.03788897,-0.61707403,46.32600474,113.290222,180.56671714,90.09011111,12729073784.963089,0.3661,38119196124.64,,2025-05-27T17:18:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-05-27 19:19:02.474308
11,20947,Sui,SUI,sui,666,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem']",10000000000.0,3338327017.9116654,10000000000.0,False,,12,3338327017.9116654,12219780301.037783,,2025-05-27T17:18:00.000Z,3.660450349972612,1155526073.7192607,31.3042,-0.40411719,4.62954602,-5.85394274,2.09705773,45.24240706,23.87835079,12219780301.037783,0.3514,36604503499.73,,2025-05-27T17:18:00.000Z,,,,,,2025-05-27 19:19:02.474308
12,1975,Chainlink,LINK,chainlink,2015,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,13,,,,2025-05-27T17:18:00.000Z,16.016669186438342,362432922.6519575,11.8166,0.27085472,2.88746923,2.90082153,10.15873261,13.63775594,3.94315374,10524552849.160694,0.3027,16016669186.44,,2025-05-27T17:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-27 19:19:02.474308
